age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast
39,0,Rawalpindi,Bachelor,Employed,7505.0,3506.0,6.8,244.0,12-Month,2,Billing issues occurred multiple times,1,56,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.02636842105263158,0.3387096774193548,0,0,0
61,0,Karachi,Bachelor,Self-Employed,35502.0,4427.0,27.0,153.0,12-Month,1,Coverage is poor in my location,0,56,0,2,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3210736842105263,0.6935483870967742,0,0,0
19,1,Hyderabad,Master,Employed,13810.0,14745.0,13.2,197.0,12-Month,1,Satisfied with the service,1,56,1,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.09273684210526316,0.016129032258064516,0,0,1
32,1,Sialkot,Bachelor,Student,22297.0,12499.0,7.7,347.0,Monthly,1,Coverage is poor in my location,1,56,0,2,0,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.1820736842105263,0.22580645161290322,0,0,0
36,1,Peshawar,Master,Employed,19797.0,3642.0,21.9,20.0,6-Month,0,Satisfied with the service,0,56,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1557578947368421,0.2903225806451613,0,0,0
53,1,Hyderabad,Secondary,Employed,17512.0,3744.0,15.8,93.0,Monthly,0,Customer support was helpful,0,56,0,1,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.13170526315789474,0.5645161290322581,0,0,0
28,1,Gujranwala,Secondary,Employed,25914.0,6074.0,14.6,106.0,12-Month,1,Too expensive compared to competitors,0,56,0,1,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.22014736842105262,0.16129032258064516,0,0,0
52,1,Rawalpindi,Bachelor,Student,49330.0,10403.0,13.4,357.0,Monthly,1,Happy with data packages,0,56,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.4666315789473684,0.5483870967741935,0,0,0
67,1,Hyderabad,Bachelor,Retired,67703.0,3743.0,40.4,156.0,Monthly,0,Service is unreliable during peak hours,0,56,0,2,0,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6600315789473684,0.7903225806451613,0,0,0
24,1,Karachi,Master,Self-Employed,26692.0,2639.0,34.6,116.0,Monthly,0,Coverage is poor in my location,0,56,0,3,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.22833684210526317,0.0967741935483871,0,0,0
28,0,Multan,Bachelor,Employed,14534.0,6866.0,20.2,169.0,12-Month,0,Satisfied with the service,0,56,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1003578947368421,0.16129032258064516,0,0,0
64,0,Karachi,Bachelor,Student,37302.0,2430.0,7.4,152.0,Monthly,1,Coverage is poor in my location,0,56,0,2,0,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.34002105263157895,0.7419354838709677,0,0,0
44,0,Gujranwala,Secondary,Retired,12963.0,9642.0,30.7,202.0,12-Month,3,Service is unreliable during peak hours,1,56,0,1,2,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.08382105263157895,0.41935483870967744,0,0,0
64,0,Karachi,Secondary,Self-Employed,24910.0,3146.0,14.7,301.0,Monthly,2,Internet speed is very slow,1,56,0,1,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.20957894736842106,0.7419354838709677,0,0,0
32,0,Lahore,Primary,Self-Employed,50500.0,3325.0,20.6,79.0,12-Month,1,Coverage is poor in my location,0,56,0,0,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4789473684210526,0.22580645161290322,0,0,0
25,1,Quetta,Bachelor,Student,25097.0,1068.0,50.2,203.0,12-Month,0,Network quality is good overall,0,56,0,2,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.21154736842105262,0.11290322580645161,0,0,1
47,0,Quetta,Primary,Retired,20142.0,7395.0,15.7,156.0,Monthly,2,Frequent call drops in my area,1,56,0,0,0,False,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.15938947368421053,0.46774193548387094,0,0,0
48,0,Faisalabad,Master,Employed,58735.0,9954.0,14.6,299.0,12-Month,0,Customer support was helpful,0,56,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.5656315789473684,0.4838709677419355,0,0,0
60,0,Faisalabad,PhD,Student,12445.0,4080.0,5.9,498.0,6-Month,1,Coverage is poor in my location,0,56,0,4,1,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.07836842105263157,0.6774193548387096,0,0,0
63,1,Quetta,Bachelor,Employed,13315.0,2684.0,43.6,243.0,6-Month,1,Internet speed is very slow,0,56,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.08752631578947369,0.7258064516129032,0,0,0
42,1,Peshawar,Bachelor,Self-Employed,24313.0,4823.0,16.1,204.0,Monthly,1,Satisfied with the service,0,56,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20329473684210525,0.3870967741935484,0,0,0
62,0,Gujranwala,Bachelor,Student,39587.0,4126.0,22.0,123.0,Monthly,3,Network quality is good overall,1,56,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.3640736842105263,0.7096774193548387,0,0,0
26,1,Multan,Bachelor,Employed,32455.0,4091.0,25.4,195.0,12-Month,1,Frequent call drops in my area,0,56,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.289,0.12903225806451613,0,0,1
43,1,Gujranwala,Bachelor,Student,49980.0,4098.0,19.2,97.0,Monthly,1,Service is unreliable during peak hours,0,56,0,2,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.4734736842105263,0.4032258064516129,0,0,0
49,1,Rawalpindi,Master,Unemployed,15202.0,3660.0,6.7,29.0,Monthly,2,Internet speed is very slow,1,56,0,3,0,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0.10738947368421052,0.5,0,0,0
59,0,Rawalpindi,Secondary,Student,54203.0,1664.0,20.7,118.0,Monthly,2,Customer support was helpful,1,56,0,1,0,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.5179263157894737,0.6612903225806451,0,0,0
60,1,Hyderabad,Master,Employed,29045.0,3641.0,8.3,499.0,Monthly,1,Too expensive compared to competitors,0,55,0,3,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2531052631578947,0.6774193548387096,0,0,0
42,0,Rawalpindi,Bachelor,Unemployed,24296.0,17329.0,54.5,322.0,6-Month,0,Network quality is good overall,0,55,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.20311578947368422,0.3870967741935484,0,0,0
32,0,Gujranwala,PhD,Employed,45008.0,1116.0,12.3,147.0,Monthly,2,Coverage is poor in my location,1,55,0,4,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.42113684210526314,0.22580645161290322,0,0,0
53,0,Multan,Bachelor,Unemployed,11232.0,3528.0,26.2,148.0,6-Month,2,Satisfied with the service,0,55,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.0656,0.5645161290322581,0,0,0
33,0,Hyderabad,Bachelor,Employed,132814.0,8643.0,10.1,361.0,6-Month,2,Too expensive compared to competitors,0,55,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.7160328947368421,0.24193548387096775,0,0,0
28,1,Gujranwala,Bachelor,Unemployed,9394.0,3375.0,22.4,341.0,Monthly,2,Satisfied with the service,1,55,0,2,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.04625263157894737,0.16129032258064516,0,0,0
51,1,Multan,Bachelor,Self-Employed,39003.0,5221.0,28.2,139.0,6-Month,2,Billing issues occurred multiple times,0,55,0,2,1,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3579263157894737,0.532258064516129,0,0,0
28,0,Faisalabad,Secondary,Unemployed,55544.0,4022.0,12.7,48.0,Monthly,2,Frequent call drops in my area,1,55,0,1,0,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0.5320421052631579,0.16129032258064516,0,0,0
60,1,Multan,Bachelor,Retired,17507.0,10678.0,12.1,318.0,12-Month,4,Too expensive compared to competitors,1,55,0,2,2,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.13165263157894738,0.6774193548387096,0,0,0
66,1,Islamabad,Bachelor,Student,33666.0,3674.0,26.6,140.0,6-Month,1,Satisfied with the service,0,55,0,2,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.30174736842105265,0.7741935483870968,0,0,0
45,1,Lahore,Bachelor,Retired,42829.0,6258.0,13.6,266.0,12-Month,1,Service is unreliable during peak hours,0,55,0,2,2,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.3982,0.43548387096774194,0,0,0
62,1,Quetta,PhD,Employed,48309.0,3980.0,2.3,401.0,Monthly,0,Customer support was helpful,1,55,0,4,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.4558842105263158,0.7096774193548387,0,1,0
67,0,Hyderabad,Master,Self-Employed,51233.0,2348.0,32.7,283.0,Monthly,1,Happy with data packages,0,55,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.48666315789473685,0.7903225806451613,0,0,0
47,1,Hyderabad,PhD,Self-Employed,15601.0,2248.0,41.8,97.0,Monthly,4,Coverage is poor in my location,1,55,0,4,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.11158947368421053,0.46774193548387094,0,0,0
49,0,Quetta,Bachelor,Employed,28508.0,2445.0,23.9,149.0,6-Month,1,Billing issues occurred multiple times,0,55,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.24745263157894737,0.5,0,0,0
26,1,Islamabad,Primary,Self-Employed,12651.0,8962.0,17.9,173.0,Monthly,1,Too expensive compared to competitors,1,55,0,0,0,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.08053684210526316,0.12903225806451613,0,0,1
61,0,Hyderabad,Bachelor,Employed,6652.0,3888.0,32.9,124.0,Monthly,2,Internet speed is very slow,1,55,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.017389473684210528,0.6935483870967742,0,0,0
66,1,Multan,Bachelor,Self-Employed,42244.0,9671.0,18.0,154.0,6-Month,0,Coverage is poor in my location,0,55,0,2,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3920421052631579,0.7741935483870968,0,0,0
26,0,Hyderabad,Master,Employed,31024.0,1527.0,21.6,164.0,12-Month,1,Coverage is poor in my location,0,55,0,3,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.27393684210526315,0.12903225806451613,0,0,0
41,0,Hyderabad,Bachelor,Student,17792.0,7753.0,13.2,149.0,Monthly,1,Coverage is poor in my location,1,55,0,2,0,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.13465263157894736,0.3709677419354839,0,0,0
54,1,Peshawar,Master,Student,22006.0,11084.0,31.6,222.0,6-Month,0,Frequent call drops in my area,0,55,0,3,1,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.17901052631578948,0.5806451612903226,0,0,0
34,1,Peshawar,Bachelor,Self-Employed,76027.0,3325.0,60.9,131.0,Monthly,1,Coverage is poor in my location,0,55,0,2,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.7160328947368421,0.25806451612903225,0,0,0
23,1,Quetta,Secondary,Employed,34131.0,7613.0,6.9,254.0,Monthly,2,Customer support was helpful,1,55,0,1,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.3066421052631579,0.08064516129032258,0,0,1
49,0,Peshawar,Secondary,Retired,13672.0,10528.0,31.7,26.0,Monthly,1,Coverage is poor in my location,1,55,0,1,0,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.09128421052631579,0.5,0,0,0
60,0,Karachi,Secondary,Employed,31958.0,4374.0,34.0,256.0,12-Month,3,Billing issues occurred multiple times,1,55,0,1,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.28376842105263156,0.6774193548387096,0,0,0
30,0,Multan,Master,Student,41755.0,3664.0,20.8,120.0,12-Month,0,Service is unreliable during peak hours,0,55,0,3,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.38689473684210524,0.1935483870967742,0,0,0
62,1,Quetta,Master,Unemployed,26665.0,9294.0,22.2,284.0,12-Month,3,Coverage is poor in my location,1,55,0,3,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.22805263157894737,0.7096774193548387,0,0,0
37,1,Quetta,Master,Student,11268.0,2012.0,20.9,173.0,12-Month,2,Service is unreliable during peak hours,0,55,0,3,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.06597894736842105,0.3064516129032258,0,0,0
21,0,Hyderabad,Bachelor,Employed,24708.0,3239.0,12.5,106.0,12-Month,2,Network quality is good overall,0,55,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20745263157894736,0.04838709677419355,0,0,0
30,1,Islamabad,Secondary,Employed,14930.0,4638.0,29.1,170.0,12-Month,3,Service is unreliable during peak hours,1,55,0,1,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.10452631578947369,0.1935483870967742,0,0,0
56,1,Quetta,Secondary,Employed,21618.0,3792.0,63.0,204.0,Monthly,1,Too expensive compared to competitors,0,54,0,1,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.17492631578947368,0.6129032258064516,0,0,0
67,0,Islamabad,Bachelor,Unemployed,44963.0,1306.0,10.1,215.0,Monthly,2,Too expensive compared to competitors,1,54,0,2,0,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.42066315789473685,0.7903225806451613,0,0,0
67,1,Rawalpindi,Master,Employed,17886.0,10447.0,16.0,170.0,Monthly,1,Happy with data packages,1,54,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1356421052631579,0.7903225806451613,0,0,0
30,1,Lahore,Secondary,Retired,13476.0,2508.0,16.0,205.0,12-Month,1,Too expensive compared to competitors,0,54,0,1,2,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.08922105263157895,0.1935483870967742,0,0,0
52,0,Quetta,Bachelor,Unemployed,27709.0,7096.0,5.7,302.0,6-Month,0,Happy with data packages,0,54,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.2390421052631579,0.5483870967741935,0,0,0
66,1,Islamabad,Bachelor,Unemployed,38695.0,3344.0,1.1,363.0,12-Month,1,Coverage is poor in my location,0,54,0,2,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.35468421052631577,0.7741935483870968,0,0,0
23,0,Quetta,Bachelor,Employed,42496.0,8980.0,47.2,258.0,Monthly,2,Service is unreliable during peak hours,1,54,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.39469473684210526,0.08064516129032258,0,0,1
34,0,Islamabad,Master,Employed,18429.0,9524.0,10.6,48.0,6-Month,3,Internet speed is very slow,1,54,0,3,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1413578947368421,0.25806451612903225,0,0,0
53,0,Lahore,Secondary,Employed,21728.0,1946.0,18.9,407.0,6-Month,1,Happy with data packages,0,54,0,1,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1760842105263158,0.5645161290322581,0,0,0
22,1,Islamabad,Bachelor,Unemployed,27364.0,3894.0,11.1,190.0,6-Month,2,Customer support was helpful,0,54,0,2,1,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.2354105263157895,0.06451612903225806,0,0,1
44,1,Peshawar,Bachelor,Retired,12334.0,4158.0,4.3,447.0,Monthly,1,Happy with data packages,1,54,0,2,0,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.0772,0.41935483870967744,0,0,0
63,0,Gujranwala,Master,Employed,16902.0,2385.0,18.9,166.0,Monthly,1,Coverage is poor in my location,0,54,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.12528421052631578,0.7258064516129032,0,0,0
35,1,Karachi,Bachelor,Employed,26305.0,2608.0,14.4,259.0,6-Month,0,Too expensive compared to competitors,0,54,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.22426315789473683,0.27419354838709675,0,0,0
69,0,Karachi,Bachelor,Employed,29334.0,6326.0,16.2,153.0,12-Month,2,Customer support was helpful,0,54,0,2,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2561473684210526,0.8225806451612904,0,0,0
58,1,Rawalpindi,Bachelor,Employed,27275.0,3416.0,24.8,92.0,Monthly,1,Happy with data packages,0,54,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2344736842105263,0.6451612903225806,0,0,0
39,0,Peshawar,PhD,Self-Employed,22581.0,6113.0,7.4,138.0,12-Month,2,Frequent call drops in my area,0,54,0,4,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.18506315789473685,0.3387096774193548,0,0,0
22,1,Multan,Bachelor,Employed,9704.0,4423.0,23.5,162.0,Monthly,2,Coverage is poor in my location,1,54,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.04951578947368421,0.06451612903225806,0,0,0
36,1,Islamabad,Bachelor,Student,13959.0,2159.0,10.2,131.0,12-Month,1,Frequent call drops in my area,0,54,0,2,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.09430526315789474,0.2903225806451613,0,0,0
51,0,Hyderabad,Primary,Student,34329.0,7312.0,17.3,252.0,6-Month,1,Satisfied with the service,0,54,0,0,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.3087263157894737,0.532258064516129,0,0,0
21,1,Quetta,Bachelor,Self-Employed,58764.0,2881.0,11.2,45.0,12-Month,2,Coverage is poor in my location,0,54,0,2,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.5659368421052632,0.04838709677419355,0,0,0
32,1,Quetta,Bachelor,Unemployed,53775.0,2427.0,15.4,120.0,6-Month,2,Customer support was helpful,0,54,0,2,1,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.513421052631579,0.22580645161290322,0,0,0
21,0,Peshawar,Master,Student,16326.0,2607.0,9.7,184.0,Monthly,2,Satisfied with the service,1,54,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.11922105263157895,0.04838709677419355,0,0,1
67,0,Lahore,Primary,Self-Employed,27051.0,4022.0,5.1,88.0,Monthly,2,Happy with data packages,1,54,0,0,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.23211578947368422,0.7903225806451613,0,0,0
24,0,Karachi,Master,Employed,34218.0,7054.0,35.6,60.0,6-Month,2,Coverage is poor in my location,0,54,0,3,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3075578947368421,0.0967741935483871,0,0,0
40,1,Islamabad,Master,Student,22687.0,6029.0,34.1,86.0,6-Month,2,Customer support was helpful,0,54,0,3,1,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.18617894736842105,0.3548387096774194,0,0,0
47,0,Lahore,Primary,Self-Employed,32101.0,4721.0,16.3,257.0,12-Month,0,Coverage is poor in my location,0,54,0,0,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.2852736842105263,0.46774193548387094,0,0,0
25,0,Hyderabad,Primary,Self-Employed,11747.0,5871.0,10.7,219.0,Monthly,3,Service is unreliable during peak hours,1,54,0,0,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.07102105263157894,0.11290322580645161,0,0,1
19,0,Gujranwala,Master,Student,41372.0,3926.0,21.9,151.0,Monthly,0,Network quality is good overall,0,54,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.38286315789473685,0.016129032258064516,0,0,0
31,0,Sialkot,Primary,Self-Employed,29031.0,4829.0,20.8,379.0,Monthly,1,Frequent call drops in my area,0,54,0,0,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2529578947368421,0.20967741935483872,0,0,0
37,1,Rawalpindi,Secondary,Employed,23196.0,3508.0,48.2,125.0,6-Month,1,Too expensive compared to competitors,0,54,0,1,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.19153684210526314,0.3064516129032258,0,0,0
56,1,Quetta,Secondary,Student,33487.0,3933.0,22.9,335.0,6-Month,2,Too expensive compared to competitors,0,53,0,1,1,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.29986315789473683,0.6129032258064516,0,0,0
22,1,Gujranwala,Bachelor,Student,8585.0,2393.0,5.7,230.0,Monthly,0,Frequent call drops in my area,0,53,0,2,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.03773684210526316,0.06451612903225806,0,0,1
34,0,Rawalpindi,Bachelor,Self-Employed,27548.0,1380.0,52.6,31.0,Monthly,1,Too expensive compared to competitors,0,53,0,2,0,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.23734736842105264,0.25806451612903225,0,0,0
54,0,Sialkot,Master,Employed,19214.0,6505.0,8.4,412.0,Monthly,2,Billing issues occurred multiple times,1,53,0,3,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.14962105263157896,0.5806451612903226,0,0,0
29,1,Faisalabad,Bachelor,Employed,10520.0,7196.0,16.8,151.0,6-Month,1,Billing issues occurred multiple times,0,53,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.058105263157894736,0.1774193548387097,0,0,0
37,1,Lahore,Bachelor,Employed,35194.0,4362.0,23.4,131.0,12-Month,2,Billing issues occurred multiple times,0,53,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3178315789473684,0.3064516129032258,0,0,0
26,1,Sialkot,Master,Retired,16079.0,9911.0,11.2,311.0,12-Month,1,Internet speed is very slow,0,53,0,3,2,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.11662105263157894,0.12903225806451613,0,0,1
52,0,Gujranwala,Bachelor,Unemployed,46569.0,5496.0,19.6,192.0,Monthly,0,Too expensive compared to competitors,0,53,0,2,0,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.4375684210526316,0.5483870967741935,0,0,0
33,0,Hyderabad,Secondary,Retired,13178.0,7300.0,12.9,274.0,Monthly,1,Coverage is poor in my location,1,53,0,1,0,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.08608421052631579,0.24193548387096775,0,0,0
58,1,Quetta,Master,Employed,22314.0,8740.0,22.4,354.0,Monthly,1,Internet speed is very slow,1,53,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.18225263157894736,0.6451612903225806,0,0,0
44,1,Lahore,Secondary,Student,32326.0,5569.0,39.4,89.0,Monthly,3,Too expensive compared to competitors,1,53,0,1,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.2876421052631579,0.41935483870967744,0,0,0
21,0,Hyderabad,Primary,Self-Employed,26666.0,6715.0,14.7,62.0,Monthly,1,Too expensive compared to competitors,1,53,0,0,0,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.22806315789473683,0.04838709677419355,0,0,0
43,0,Multan,Bachelor,Unemployed,33642.0,5761.0,28.1,48.0,12-Month,3,Too expensive compared to competitors,1,53,0,2,2,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.30149473684210526,0.4032258064516129,0,0,0
46,0,Gujranwala,Secondary,Employed,42835.0,4017.0,33.9,194.0,6-Month,0,Frequent call drops in my area,0,53,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.3982631578947368,0.45161290322580644,0,0,0
20,0,Faisalabad,Secondary,Retired,28358.0,2338.0,13.1,69.0,12-Month,1,Network quality is good overall,0,53,0,1,2,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.24587368421052633,0.03225806451612903,0,0,0
51,1,Faisalabad,Primary,Employed,26376.0,3758.0,67.3,92.0,Monthly,0,Billing issues occurred multiple times,0,53,0,0,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.22501052631578947,0.532258064516129,0,0,0
59,1,Gujranwala,Bachelor,Employed,19401.0,3533.0,18.3,29.0,Monthly,0,Too expensive compared to competitors,0,53,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.15158947368421052,0.6612903225806451,0,0,0
61,0,Rawalpindi,Secondary,Employed,24937.0,1285.0,43.0,83.0,6-Month,1,Service is unreliable during peak hours,0,53,0,1,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.20986315789473683,0.6935483870967742,0,0,0
48,0,Faisalabad,Master,Employed,24188.0,4438.0,42.8,55.0,6-Month,2,Happy with data packages,0,53,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20197894736842106,0.4838709677419355,0,0,0
